model,perturbation,level,on_delay,off_delay,n_clean_windows,indications_mean,episodes_mean,episodes_std,indications_per_hour,episodes_per_hour,compression
RF,dropout,1.0,10,30,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,dropout,1.0,10,60,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,dropout,4.0,1,5,316.0,20.0,1.4,1.9595917942265426,113.92405063291139,7.974683544303797,14.285714285714286
RF,dropout,4.0,1,10,316.0,20.0,1.4,1.9595917942265426,113.92405063291139,7.974683544303797,14.285714285714286
RF,dropout,4.0,1,15,316.0,20.0,1.4,1.9595917942265426,113.92405063291139,7.974683544303797,14.285714285714286
RF,dropout,4.0,1,30,316.0,20.0,1.4,1.9595917942265426,113.92405063291139,7.974683544303797,14.285714285714286
RF,dropout,4.0,1,60,316.0,20.0,0.6,0.7999999999999999,113.92405063291139,3.4177215189873418,33.333333333333336
RF,dropout,4.0,2,5,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,2,10,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,2,15,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,2,30,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,2,60,316.0,20.0,0.4,0.48989794855663565,113.92405063291139,2.278481012658228,50.0
RF,dropout,4.0,3,5,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,3,10,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,3,15,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,3,30,316.0,20.0,1.2,1.9390719429665317,113.92405063291139,6.8354430379746836,16.666666666666668
RF,dropout,4.0,3,60,316.0,20.0,0.4,0.48989794855663565,113.92405063291139,2.278481012658228,50.0
RF,dropout,4.0,5,5,316.0,20.0,1.0,2.0,113.92405063291139,5.69620253164557,20.0
RF,dropout,4.0,5,10,316.0,20.0,1.0,2.0,113.92405063291139,5.69620253164557,20.0
RF,dropout,4.0,5,15,316.0,20.0,1.0,2.0,113.92405063291139,5.69620253164557,20.0
RF,dropout,4.0,5,30,316.0,20.0,1.0,2.0,113.92405063291139,5.69620253164557,20.0
RF,dropout,4.0,5,60,316.0,20.0,0.2,0.4,113.92405063291139,1.139240506329114,100.0
RF,dropout,4.0,10,5,316.0,20.0,0.8,1.6,113.92405063291139,4.556962025316456,25.0
RF,dropout,4.0,10,10,316.0,20.0,0.8,1.6,113.92405063291139,4.556962025316456,25.0
RF,dropout,4.0,10,15,316.0,20.0,0.8,1.6,113.92405063291139,4.556962025316456,25.0
RF,dropout,4.0,10,30,316.0,20.0,0.8,1.6,113.92405063291139,4.556962025316456,25.0
RF,dropout,4.0,10,60,316.0,20.0,0.2,0.4,113.92405063291139,1.139240506329114,100.0
RF,dropout,7.0,1,5,316.0,164.0,1.8,1.16619037896906,934.1772151898734,10.253164556962025,91.11111111111111
RF,dropout,7.0,1,10,316.0,164.0,1.6,1.019803902718557,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,1,15,316.0,164.0,1.6,1.019803902718557,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,1,30,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,1,60,316.0,164.0,1.0,0.6324555320336759,934.1772151898734,5.69620253164557,164.0
RF,dropout,7.0,2,5,316.0,164.0,1.8,1.16619037896906,934.1772151898734,10.253164556962025,91.11111111111111
RF,dropout,7.0,2,10,316.0,164.0,1.6,1.019803902718557,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,2,15,316.0,164.0,1.6,1.019803902718557,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,2,30,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,2,60,316.0,164.0,1.0,0.6324555320336759,934.1772151898734,5.69620253164557,164.0
RF,dropout,7.0,3,5,316.0,164.0,1.6,1.2000000000000002,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,3,10,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,3,15,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,3,30,316.0,164.0,1.2,0.9797958971132713,934.1772151898734,6.8354430379746836,136.66666666666669
RF,dropout,7.0,3,60,316.0,164.0,0.8,0.4,934.1772151898734,4.556962025316456,205.0
RF,dropout,7.0,5,5,316.0,164.0,1.6,1.2000000000000002,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,5,10,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,5,15,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,5,30,316.0,164.0,1.2,0.9797958971132713,934.1772151898734,6.8354430379746836,136.66666666666669
RF,dropout,7.0,5,60,316.0,164.0,0.8,0.4,934.1772151898734,4.556962025316456,205.0
RF,dropout,7.0,10,5,316.0,164.0,1.6,1.2000000000000002,934.1772151898734,9.113924050632912,102.5
RF,dropout,7.0,10,10,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,10,15,316.0,164.0,1.4,1.019803902718557,934.1772151898734,7.974683544303797,117.14285714285715
RF,dropout,7.0,10,30,316.0,164.0,1.2,0.9797958971132713,934.1772151898734,6.8354430379746836,136.66666666666669
RF,dropout,7.0,10,60,316.0,164.0,0.8,0.4,934.1772151898734,4.556962025316456,205.0
RF,drift,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,drift,0.5,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
RF,noise,0.5,1,5,316.0,2.2,2.2,0.9797958971132712,12.531645569620254,12.531645569620254,1.0
RF,noise,0.5,1,10,316.0,2.2,2.2,0.9797958971132712,12.531645569620254,12.531645569620254,1.0
RF,noise,0.5,1,15,316.0,2.2,2.2,0.9797958971132712,12.531645569620254,12.531645569620254,1.0
RF,noise,0.5,1,30,316.0,2.2,2.0,0.8944271909999159,12.531645569620254,11.39240506329114,1.1
RF,noise,0.5,1,60,316.0,2.2,1.8,0.7483314773547883,12.531645569620254,10.253164556962025,1.2222222222222223
RF,noise,0.5,2,5,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,2,10,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,2,15,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,2,30,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,2,60,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,3,5,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,3,10,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,3,15,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,3,30,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,3,60,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,5,5,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,5,10,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,5,15,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,5,30,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,5,60,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,10,5,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,10,10,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,10,15,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,10,30,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
RF,noise,0.5,10,60,316.0,2.2,0.0,0.0,12.531645569620254,0.0,
ThresholdRule,clean,0.0,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,clean,0.0,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,dropout,1.0,1,5,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,1,10,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,1,15,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,1,30,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,1,60,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,2,5,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,2,10,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,2,15,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,2,30,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,2,60,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,3,5,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,3,10,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,3,15,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,3,30,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,3,60,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,5,5,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,5,10,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,5,15,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,5,30,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,5,60,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,10,5,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,10,10,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,10,15,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,10,30,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,1.0,10,60,316.0,63.2,0.2,0.4,360.0,1.139240506329114,316.0
ThresholdRule,dropout,4.0,1,5,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,1,10,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,1,15,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,1,30,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,1,60,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,2,5,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,2,10,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,2,15,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,2,30,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,2,60,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,3,5,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,3,10,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,3,15,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,3,30,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,3,60,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,5,5,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,5,10,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,5,15,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,5,30,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,5,60,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,10,5,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,10,10,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,10,15,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,10,30,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,4.0,10,60,316.0,126.4,0.4,0.48989794855663565,720.0,2.278481012658228,316.0
ThresholdRule,dropout,7.0,1,5,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,1,10,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,1,15,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,1,30,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,1,60,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,2,5,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,2,10,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,2,15,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,2,30,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,2,60,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,3,5,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,3,10,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,3,15,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,3,30,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,3,60,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,5,5,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,5,10,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,5,15,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,5,30,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,5,60,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,10,5,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,10,10,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,10,15,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,10,30,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,dropout,7.0,10,60,316.0,316.0,1.0,0.0,1800.0,5.69620253164557,316.0
ThresholdRule,drift,0.3,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,5,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,5,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,5,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,5,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,5,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,10,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,10,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,10,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,10,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.3,10,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,1,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,1,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,1,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,1,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,1,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,2,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,2,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,2,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,2,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,2,60,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,3,5,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,3,10,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,3,15,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,3,30,316.0,0.0,0.0,0.0,0.0,0.0,
ThresholdRule,drift,0.5,3,60,316.0,0.0,0.0,0.0,0.0,0.0,
